id,indicator_id,census_tract_id,sub_group_indicator_name,year,value
1,2,10100,mean_hawai,2022,-666666666
2,2,10201,mean_hawai,2022,-666666666
3,2,10202,mean_hawai,2022,-666666666
4,2,10300,mean_hawai,2022,-666666666
5,2,10400,mean_hawai,2022,-666666666
6,2,10501,mean_hawai,2022,-666666666
7,2,10502,mean_hawai,2022,-666666666
8,2,10503,mean_hawai,2022,-666666666
9,2,10600,mean_hawai,2022,-666666666
10,2,10701,mean_hawai,2022,-666666666
11,2,10702,mean_hawai,2022,-666666666
12,2,20100,mean_hawai,2022,-666666666
13,2,20200,mean_hawai,2022,-666666666
14,2,20301,mean_hawai,2022,-666666666
15,2,20302,mean_hawai,2022,-666666666
16,2,20400,mean_hawai,2022,-666666666
17,2,20500,mean_hawai,2022,-666666666
18,2,20601,mean_hawai,2022,-666666666
19,2,20602,mean_hawai,2022,-666666666
20,2,20701,mean_hawai,2022,-666666666
21,2,20702,mean_hawai,2022,-666666666
22,2,20801,mean_hawai,2022,-999999999
23,2,20802,mean_hawai,2022,-666666666
24,2,20901,mean_hawai,2022,-666666666
25,2,20902,mean_hawai,2022,-666666666
26,2,30101,mean_hawai,2022,-666666666
27,2,30102,mean_hawai,2022,-666666666
28,2,30103,mean_hawai,2022,-666666666
29,2,30104,mean_hawai,2022,-666666666
30,2,30200,mean_hawai,2022,-999999999
31,2,30300,mean_hawai,2022,-666666666
32,2,30400,mean_hawai,2022,-666666666
33,2,30500,mean_hawai,2022,-999999999
34,2,30601,mean_hawai,2022,-999999999
35,2,30603,mean_hawai,2022,-666666666
36,2,30604,mean_hawai,2022,-999999999
37,2,30701,mean_hawai,2022,-666666666
38,2,30702,mean_hawai,2022,-666666666
39,2,30703,mean_hawai,2022,-666666666
40,2,30706,mean_hawai,2022,-666666666
41,2,30800,mean_hawai,2022,-666666666
42,2,30900,mean_hawai,2022,-666666666
43,2,31000,mean_hawai,2022,-666666666
44,2,31100,mean_hawai,2022,-666666666
45,2,31200,mean_hawai,2022,-666666666
46,2,31300,mean_hawai,2022,-999999999
47,2,31400,mean_hawai,2022,-666666666
48,2,31501,mean_hawai,2022,-666666666
49,2,31502,mean_hawai,2022,-666666666
